split_id,seed,eps,feature,mean_rank,n_models,rank
0,0,0.02,cov_HULL_lag1,12.5,2,14.0
0,0,0.02,cov_LUFL_lag1,8.0,2,7.0
0,0,0.02,cov_LULL_lag1,14.5,2,16.5
0,0,0.02,cov_MUFL_lag1,1.5,2,1.5
0,0,0.02,cov_MULL_lag1,12.5,2,14.0
0,0,0.02,cov_OT_lag1,8.0,2,7.0
0,0,0.02,day_of_week_lag1,14.5,2,16.5
0,0,0.02,hour_lag1,3.5,2,3.0
0,0,0.02,month_cos,12.5,2,14.0
0,0,0.02,month_lag1,12.0,2,12.0
0,0,0.02,month_sin,11.5,2,11.0
0,0,0.02,target_lag1,1.5,2,1.5
0,0,0.02,target_lag2,8.0,2,7.0
0,0,0.02,target_lag3,5.0,2,4.0
0,0,0.02,target_lag4,10.0,2,9.5
0,0,0.02,target_lag5,10.0,2,9.5
0,0,0.02,target_lag6,7.5,2,5.0
0,0,0.02,year,18.0,1,18.0
0,0,0.05,cov_HULL_lag1,10.8,5,10.0
0,0,0.05,cov_LUFL_lag1,6.0,5,4.0
0,0,0.05,cov_LULL_lag1,12.6,5,14.0
0,0,0.05,cov_MUFL_lag1,1.4,5,1.0
0,0,0.05,cov_MULL_lag1,12.0,5,12.0
0,0,0.05,cov_OT_lag1,6.2,5,5.5
0,0,0.05,day_of_week_lag1,15.4,5,17.0
0,0,0.05,hour_lag1,3.6,5,3.0
0,0,0.05,month_cos,14.2,5,15.5
0,0,0.05,month_lag1,11.4,5,11.0
0,0,0.05,month_sin,14.2,5,15.5
0,0,0.05,target_lag1,1.6,5,2.0
0,0,0.05,target_lag2,6.2,5,5.5
0,0,0.05,target_lag3,7.0,5,7.0
0,0,0.05,target_lag4,10.0,5,9.0
0,0,0.05,target_lag5,12.2,5,13.0
0,0,0.05,target_lag6,8.2,5,8.0
0,0,0.05,year,18.0,1,18.0
0,0,0.1,cov_HULL_lag1,11.0,12,11.0
0,0,0.1,cov_LUFL_lag1,5.25,12,5.0
0,0,0.1,cov_LULL_lag1,11.916666666666666,12,13.0
0,0,0.1,cov_MUFL_lag1,1.6666666666666667,12,2.0
0,0,0.1,cov_MULL_lag1,11.5,12,12.0
0,0,0.1,cov_OT_lag1,6.75,12,6.0
0,0,0.1,day_of_week_lag1,15.75,12,17.0
0,0,0.1,hour_lag1,3.8333333333333335,12,3.0
0,0,0.1,month_cos,14.833333333333334,12,15.0
0,0,0.1,month_lag1,10.5,12,10.0
0,0,0.1,month_sin,15.0,12,16.0
0,0,0.1,target_lag1,1.3333333333333333,12,1.0
0,0,0.1,target_lag2,4.5,12,4.0
0,0,0.1,target_lag3,7.416666666666667,12,7.0
0,0,0.1,target_lag4,9.833333333333334,12,9.0
0,0,0.1,target_lag5,13.333333333333334,12,14.0
0,0,0.1,target_lag6,8.583333333333334,12,8.0
0,0,0.1,year,18.0,1,18.0
0,0,0.2,cov_HULL_lag1,11.75,20,11.0
0,0,0.2,cov_LUFL_lag1,5.3,20,5.0
0,0,0.2,cov_LULL_lag1,11.8,20,12.0
0,0,0.2,cov_MUFL_lag1,1.5,20,1.5
0,0,0.2,cov_MULL_lag1,12.05,20,14.0
0,0,0.2,cov_OT_lag1,7.65,20,7.0
0,0,0.2,day_of_week_lag1,16.0,20,17.0
0,0,0.2,hour_lag1,3.95,20,3.0
0,0,0.2,month_cos,13.95,20,15.0
0,0,0.2,month_lag1,10.1,20,10.0
0,0,0.2,month_sin,15.25,20,16.0
0,0,0.2,target_lag1,1.5,20,1.5
0,0,0.2,target_lag2,4.1,20,4.0
0,0,0.2,target_lag3,6.65,20,6.0
0,0,0.2,target_lag4,10.05,20,9.0
0,0,0.2,target_lag5,11.95,20,13.0
0,0,0.2,target_lag6,9.45,20,8.0
0,0,0.2,year,18.0,1,18.0
0,0,0.3,cov_HULL_lag1,11.75,20,11.0
0,0,0.3,cov_LUFL_lag1,5.3,20,5.0
0,0,0.3,cov_LULL_lag1,11.8,20,12.0
0,0,0.3,cov_MUFL_lag1,1.5,20,1.5
0,0,0.3,cov_MULL_lag1,12.05,20,14.0
0,0,0.3,cov_OT_lag1,7.65,20,7.0
0,0,0.3,day_of_week_lag1,16.0,20,17.0
0,0,0.3,hour_lag1,3.95,20,3.0
0,0,0.3,month_cos,13.95,20,15.0
0,0,0.3,month_lag1,10.1,20,10.0
0,0,0.3,month_sin,15.25,20,16.0
0,0,0.3,target_lag1,1.5,20,1.5
0,0,0.3,target_lag2,4.1,20,4.0
0,0,0.3,target_lag3,6.65,20,6.0
0,0,0.3,target_lag4,10.05,20,9.0
0,0,0.3,target_lag5,11.95,20,13.0
0,0,0.3,target_lag6,9.45,20,8.0
0,0,0.3,year,18.0,1,18.0
0,1,0.02,cov_HULL_lag1,13.0,1,13.0
0,1,0.02,cov_LUFL_lag1,11.0,1,11.0
0,1,0.02,cov_LULL_lag1,15.0,1,15.0
0,1,0.02,cov_MUFL_lag1,1.0,1,1.0
0,1,0.02,cov_MULL_lag1,17.0,1,17.0
0,1,0.02,cov_OT_lag1,10.0,1,10.0
0,1,0.02,day_of_week_lag1,16.0,1,16.0
0,1,0.02,hour_lag1,4.0,1,4.0
0,1,0.02,month_cos,8.0,1,8.0
0,1,0.02,month_lag1,14.0,1,14.0
0,1,0.02,month_sin,7.0,1,7.0
0,1,0.02,target_lag1,2.0,1,2.0
0,1,0.02,target_lag2,12.0,1,12.0
0,1,0.02,target_lag3,3.0,1,3.0
0,1,0.02,target_lag4,5.0,1,5.0
0,1,0.02,target_lag5,9.0,1,9.0
0,1,0.02,target_lag6,6.0,1,6.0
0,1,0.02,year,18.0,1,18.0
0,1,0.05,cov_HULL_lag1,12.0,2,12.5
0,1,0.05,cov_LUFL_lag1,8.0,2,7.5
0,1,0.05,cov_LULL_lag1,13.5,2,15.0
0,1,0.05,cov_MUFL_lag1,1.5,2,1.5
0,1,0.05,cov_MULL_lag1,13.0,2,14.0
0,1,0.05,cov_OT_lag1,8.5,2,9.0
0,1,0.05,day_of_week_lag1,15.5,2,17.0
0,1,0.05,hour_lag1,3.5,2,3.0
0,1,0.05,month_cos,11.0,2,10.5
0,1,0.05,month_lag1,15.0,2,16.0
0,1,0.05,month_sin,12.0,2,12.5
0,1,0.05,target_lag1,1.5,2,1.5
0,1,0.05,target_lag2,8.0,2,7.5
0,1,0.05,target_lag3,4.5,2,4.0
0,1,0.05,target_lag4,7.5,2,6.0
0,1,0.05,target_lag5,11.0,2,10.5
0,1,0.05,target_lag6,7.0,2,5.0
0,1,0.05,year,18.0,1,18.0
0,1,0.1,cov_HULL_lag1,10.785714285714286,14,10.0
0,1,0.1,cov_LUFL_lag1,5.142857142857143,14,5.0
0,1,0.1,cov_LULL_lag1,12.357142857142858,14,13.0
0,1,0.1,cov_MUFL_lag1,1.5,14,1.5
0,1,0.1,cov_MULL_lag1,11.785714285714286,14,12.0
0,1,0.1,cov_OT_lag1,7.714285714285714,14,7.0
0,1,0.1,day_of_week_lag1,15.571428571428571,14,17.0
0,1,0.1,hour_lag1,3.5,14,3.0
0,1,0.1,month_cos,13.642857142857142,14,15.0
0,1,0.1,month_lag1,11.142857142857142,14,11.0
0,1,0.1,month_sin,14.857142857142858,14,16.0
0,1,0.1,target_lag1,1.5,14,1.5
0,1,0.1,target_lag2,4.785714285714286,14,4.0
0,1,0.1,target_lag3,6.214285714285714,14,6.0
0,1,0.1,target_lag4,10.071428571428571,14,9.0
0,1,0.1,target_lag5,13.285714285714286,14,14.0
0,1,0.1,target_lag6,9.142857142857142,14,8.0
0,1,0.1,year,18.0,1,18.0
0,1,0.2,cov_HULL_lag1,11.25,20,11.0
0,1,0.2,cov_LUFL_lag1,4.95,20,5.0
0,1,0.2,cov_LULL_lag1,12.75,20,13.0
0,1,0.2,cov_MUFL_lag1,1.6,20,2.0
0,1,0.2,cov_MULL_lag1,12.25,20,12.0
0,1,0.2,cov_OT_lag1,8.25,20,7.0
0,1,0.2,day_of_week_lag1,15.55,20,17.0
0,1,0.2,hour_lag1,3.8,20,3.0
0,1,0.2,month_cos,12.85,20,15.0
0,1,0.2,month_lag1,10.6,20,10.0
0,1,0.2,month_sin,15.3,20,16.0
0,1,0.2,target_lag1,1.45,20,1.0
0,1,0.2,target_lag2,4.65,20,4.0
0,1,0.2,target_lag3,5.85,20,6.0
0,1,0.2,target_lag4,9.3,20,8.0
0,1,0.2,target_lag5,12.8,20,14.0
0,1,0.2,target_lag6,9.8,20,9.0
0,1,0.2,year,18.0,1,18.0
0,1,0.3,cov_HULL_lag1,11.25,20,11.0
0,1,0.3,cov_LUFL_lag1,4.95,20,5.0
0,1,0.3,cov_LULL_lag1,12.75,20,13.0
0,1,0.3,cov_MUFL_lag1,1.6,20,2.0
0,1,0.3,cov_MULL_lag1,12.25,20,12.0
0,1,0.3,cov_OT_lag1,8.25,20,7.0
0,1,0.3,day_of_week_lag1,15.55,20,17.0
0,1,0.3,hour_lag1,3.8,20,3.0
0,1,0.3,month_cos,12.85,20,15.0
0,1,0.3,month_lag1,10.6,20,10.0
0,1,0.3,month_sin,15.3,20,16.0
0,1,0.3,target_lag1,1.45,20,1.0
0,1,0.3,target_lag2,4.65,20,4.0
0,1,0.3,target_lag3,5.85,20,6.0
0,1,0.3,target_lag4,9.3,20,8.0
0,1,0.3,target_lag5,12.8,20,14.0
0,1,0.3,target_lag6,9.8,20,9.0
0,1,0.3,year,18.0,1,18.0
0,2,0.02,cov_HULL_lag1,13.5,2,15.0
0,2,0.02,cov_LUFL_lag1,8.5,2,8.5
0,2,0.02,cov_LULL_lag1,12.0,2,12.0
0,2,0.02,cov_MUFL_lag1,1.5,2,1.5
0,2,0.02,cov_MULL_lag1,13.5,2,15.0
0,2,0.02,cov_OT_lag1,8.5,2,8.5
0,2,0.02,day_of_week_lag1,16.0,2,17.0
0,2,0.02,hour_lag1,3.5,2,3.0
0,2,0.02,month_cos,10.0,2,10.0
0,2,0.02,month_lag1,13.5,2,15.0
0,2,0.02,month_sin,12.0,2,12.0
0,2,0.02,target_lag1,1.5,2,1.5
0,2,0.02,target_lag2,8.0,2,7.0
0,2,0.02,target_lag3,7.0,2,5.5
0,2,0.02,target_lag4,5.0,2,4.0
0,2,0.02,target_lag5,12.0,2,12.0
0,2,0.02,target_lag6,7.0,2,5.5
0,2,0.02,year,18.0,1,18.0
0,2,0.05,cov_HULL_lag1,13.5,2,15.0
0,2,0.05,cov_LUFL_lag1,8.5,2,8.5
0,2,0.05,cov_LULL_lag1,12.0,2,12.0
0,2,0.05,cov_MUFL_lag1,1.5,2,1.5
0,2,0.05,cov_MULL_lag1,13.5,2,15.0
0,2,0.05,cov_OT_lag1,8.5,2,8.5
0,2,0.05,day_of_week_lag1,16.0,2,17.0
0,2,0.05,hour_lag1,3.5,2,3.0
0,2,0.05,month_cos,10.0,2,10.0
0,2,0.05,month_lag1,13.5,2,15.0
0,2,0.05,month_sin,12.0,2,12.0
0,2,0.05,target_lag1,1.5,2,1.5
0,2,0.05,target_lag2,8.0,2,7.0
0,2,0.05,target_lag3,7.0,2,5.5
0,2,0.05,target_lag4,5.0,2,4.0
0,2,0.05,target_lag5,12.0,2,12.0
0,2,0.05,target_lag6,7.0,2,5.5
0,2,0.05,year,18.0,1,18.0
