split_id,seed,eps,feature,mean_rank,n_models,rank
0,0,0.02,cov_HULL_lag1,13.0,1,13.0
0,0,0.02,cov_LUFL_lag1,6.0,1,6.0
0,0,0.02,cov_LULL_lag1,10.0,1,10.0
0,0,0.02,cov_MUFL_lag1,8.0,1,8.0
0,0,0.02,cov_MULL_lag1,9.0,1,9.0
0,0,0.02,cov_OT_lag1,7.0,1,7.0
0,0,0.02,day_of_week_lag1,14.0,1,14.0
0,0,0.02,hour_lag1,2.0,1,2.0
0,0,0.02,month_cos,16.0,1,16.0
0,0,0.02,month_lag1,17.0,1,17.0
0,0,0.02,month_sin,15.0,1,15.0
0,0,0.02,target_lag1,1.0,1,1.0
0,0,0.02,target_lag2,3.0,1,3.0
0,0,0.02,target_lag3,5.0,1,5.0
0,0,0.02,target_lag4,4.0,1,4.0
0,0,0.02,target_lag5,11.0,1,11.0
0,0,0.02,target_lag6,12.0,1,12.0
0,0,0.02,year,18.0,1,18.0
0,0,0.05,cov_HULL_lag1,13.0,1,13.0
0,0,0.05,cov_LUFL_lag1,6.0,1,6.0
0,0,0.05,cov_LULL_lag1,10.0,1,10.0
0,0,0.05,cov_MUFL_lag1,8.0,1,8.0
0,0,0.05,cov_MULL_lag1,9.0,1,9.0
0,0,0.05,cov_OT_lag1,7.0,1,7.0
0,0,0.05,day_of_week_lag1,14.0,1,14.0
0,0,0.05,hour_lag1,2.0,1,2.0
0,0,0.05,month_cos,16.0,1,16.0
0,0,0.05,month_lag1,17.0,1,17.0
0,0,0.05,month_sin,15.0,1,15.0
0,0,0.05,target_lag1,1.0,1,1.0
0,0,0.05,target_lag2,3.0,1,3.0
0,0,0.05,target_lag3,5.0,1,5.0
0,0,0.05,target_lag4,4.0,1,4.0
0,0,0.05,target_lag5,11.0,1,11.0
0,0,0.05,target_lag6,12.0,1,12.0
0,0,0.05,year,18.0,1,18.0
0,0,0.1,cov_HULL_lag1,13.0,1,13.0
0,0,0.1,cov_LUFL_lag1,6.0,1,6.0
0,0,0.1,cov_LULL_lag1,10.0,1,10.0
0,0,0.1,cov_MUFL_lag1,8.0,1,8.0
0,0,0.1,cov_MULL_lag1,9.0,1,9.0
0,0,0.1,cov_OT_lag1,7.0,1,7.0
0,0,0.1,day_of_week_lag1,14.0,1,14.0
0,0,0.1,hour_lag1,2.0,1,2.0
0,0,0.1,month_cos,16.0,1,16.0
0,0,0.1,month_lag1,17.0,1,17.0
0,0,0.1,month_sin,15.0,1,15.0
0,0,0.1,target_lag1,1.0,1,1.0
0,0,0.1,target_lag2,3.0,1,3.0
0,0,0.1,target_lag3,5.0,1,5.0
0,0,0.1,target_lag4,4.0,1,4.0
0,0,0.1,target_lag5,11.0,1,11.0
0,0,0.1,target_lag6,12.0,1,12.0
0,0,0.1,year,18.0,1,18.0
0,0,0.2,cov_HULL_lag1,11.0,2,11.5
0,0,0.2,cov_LUFL_lag1,5.0,2,5.5
0,0,0.2,cov_LULL_lag1,10.0,2,9.0
0,0,0.2,cov_MUFL_lag1,7.5,2,7.5
0,0,0.2,cov_MULL_lag1,10.5,2,10.0
0,0,0.2,cov_OT_lag1,7.5,2,7.5
0,0,0.2,day_of_week_lag1,14.5,2,14.5
0,0,0.2,hour_lag1,3.5,2,3.0
0,0,0.2,month_cos,16.0,2,16.0
0,0,0.2,month_lag1,17.0,2,17.0
0,0,0.2,month_sin,14.5,2,14.5
0,0,0.2,target_lag1,1.0,2,1.0
0,0,0.2,target_lag2,2.5,2,2.0
0,0,0.2,target_lag3,4.0,2,4.0
0,0,0.2,target_lag4,5.0,2,5.5
0,0,0.2,target_lag5,11.0,2,11.5
0,0,0.2,target_lag6,12.5,2,13.0
0,0,0.2,year,18.0,2,18.0
0,0,0.3,cov_HULL_lag1,11.333333333333334,3,11.0
0,0,0.3,cov_LUFL_lag1,6.0,3,6.0
0,0,0.3,cov_LULL_lag1,12.333333333333334,3,13.0
0,0,0.3,cov_MUFL_lag1,6.333333333333333,3,7.0
0,0,0.3,cov_MULL_lag1,10.0,3,9.0
0,0,0.3,cov_OT_lag1,7.333333333333333,3,8.0
0,0,0.3,day_of_week_lag1,14.666666666666666,3,15.0
0,0,0.3,hour_lag1,3.3333333333333335,3,2.5
0,0,0.3,month_cos,16.0,3,16.5
0,0,0.3,month_lag1,16.0,3,16.5
0,0,0.3,month_sin,14.0,3,14.0
0,0,0.3,target_lag1,1.0,3,1.0
0,0,0.3,target_lag2,3.3333333333333335,3,2.5
0,0,0.3,target_lag3,4.666666666666667,3,5.0
0,0,0.3,target_lag4,4.0,3,4.0
0,0,0.3,target_lag5,11.0,3,10.0
0,0,0.3,target_lag6,11.666666666666666,3,12.0
0,0,0.3,year,18.0,3,18.0
0,1,0.02,cov_HULL_lag1,13.0,1,13.0
0,1,0.02,cov_LUFL_lag1,6.0,1,6.0
0,1,0.02,cov_LULL_lag1,10.0,1,10.0
0,1,0.02,cov_MUFL_lag1,8.0,1,8.0
0,1,0.02,cov_MULL_lag1,9.0,1,9.0
0,1,0.02,cov_OT_lag1,7.0,1,7.0
0,1,0.02,day_of_week_lag1,14.0,1,14.0
0,1,0.02,hour_lag1,2.0,1,2.0
0,1,0.02,month_cos,16.0,1,16.0
0,1,0.02,month_lag1,17.0,1,17.0
0,1,0.02,month_sin,15.0,1,15.0
0,1,0.02,target_lag1,1.0,1,1.0
0,1,0.02,target_lag2,3.0,1,3.0
0,1,0.02,target_lag3,5.0,1,5.0
0,1,0.02,target_lag4,4.0,1,4.0
0,1,0.02,target_lag5,11.0,1,11.0
0,1,0.02,target_lag6,12.0,1,12.0
0,1,0.02,year,18.0,1,18.0
0,1,0.05,cov_HULL_lag1,13.0,1,13.0
0,1,0.05,cov_LUFL_lag1,6.0,1,6.0
0,1,0.05,cov_LULL_lag1,10.0,1,10.0
